amount,payment_method_type,payment_method,Stripe_outcome,Adyen_outcome,chosen_processor,chosen_network,final_outcome,savings,best_possible_processor,best_possible_network,best_possible_savings
902.5,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
289.01,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.722524999999997,Adyen,ACCEL,11.722524999999997
891.32,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
687.22,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,10.632147500000002,Adyen,ACCEL,10.632147500000002
183.08,['CARD'],['MASTERCARD'],success,fail,Adyen,MASTERCARD,fail,0.0,Stripe,MASTERCARD,0.0
766.43,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.916074999999996,Adyen,ACCEL,12.916074999999996
229.29,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
806.52,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,13.016299999999994,Adyen,ACCEL,13.016299999999994
610.97,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,10.451053749999996,Adyen,ACCEL,10.451053749999996
998.06,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.370392500000001,Adyen,ACCEL,11.370392500000001
426.26,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
937.19,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,fail,Adyen,ACCEL,fail,11.225826249999997,Stripe,VISA,0.0
269.93,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,2.688951000000003,Adyen,ACCEL,11.674825000000002
388.22,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,0.7232264999999991,Adyen,ACCEL,9.922022499999997
262.26,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
97.49,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
144.4,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,2.6010799999999996,Adyen,ACCEL,11.360999999999999
896.55,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,1.0155162499999975,Adyen,ACCEL,11.129306249999999
75.93,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
916.78,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
762.7,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,3.033890000000003,Adyen,ACCEL,12.906749999999999
75.02,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
262.85,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
357.7,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,2.7503899999999994,Adyen,ACCEL,11.894250000000001
209.78,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
543.76,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,0.8126620000000031,Adyen,ACCEL,10.291429999999998
399.55,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,2.7796850000000006,Adyen,ACCEL,11.998875
466.33,['CARD'],['MASTERCARD'],success,fail,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
702.97,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,0.9042077499999976,Adyen,ACCEL,10.669553749999995
277.73,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,2.694410999999999,Adyen,ACCEL,11.694325
173.63,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
952.38,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
290.9,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,2.7036300000000004,Adyen,ACCEL,11.727250000000002
475.75,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
551.98,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,2.8863860000000017,Adyen,ACCEL,12.379950000000001
125.25,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,2.5876749999999973,Adyen,ACCEL,11.313125
77.79,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
81.03,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,2.556721000000003,Adyen,ACCEL,11.202575000000003
183.86,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
729.87,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
64.82,['CARD'],['VISA'],success,fail,Adyen,VISA,fail,0.0,Stripe,VISA,0.0
524.17,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,2.866919000000003,Adyen,ACCEL,12.310425000000002
434.32,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,0.7497340000000001,Adyen,ACCEL,10.03151
154.72,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,2.6083040000000004,Adyen,ACCEL,11.386800000000001
672.05,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
249.23,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,0.6433072499999994,Adyen,ACCEL,9.591921250000002
601.01,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,0.8455807500000034,Adyen,ACCEL,10.427398750000002
540.22,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,2.8781539999999985,Adyen,ACCEL,12.350549999999998
194.3,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,0.6117225000000026,Adyen,ACCEL,9.461462500000003
144.26,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,2.6009819999999984,Adyen,ACCEL,11.36065
317.01,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
340.16,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
547.59,['CARD'],['VISA'],fail,success,Stripe,VISA,fail,0.0,Adyen,VISA,0.0
428.31,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,fail,Adyen,STAR,fail,0.7462782500000031,Stripe,VISA,0.0
491.65,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Stripe,MASTERCARD,success,0.0,Adyen,ACCEL,12.229125000000003
468.7,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
195.43,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Stripe,MASTERCARD,success,0.0,Adyen,ACCEL,11.488574999999999
506.99,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,fail,Stripe,MASTERCARD,fail,0.0,,,0.0
642.8,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,10.52665,Adyen,ACCEL,10.52665
448.84,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.122099999999996,Adyen,ACCEL,12.122099999999996
721.84,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
704.89,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.762225,Adyen,ACCEL,12.762225
816.77,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,10.93982875,Adyen,ACCEL,10.93982875
701.4,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,10.665825000000002,Adyen,ACCEL,10.665825000000002
844.62,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
406.54,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
682.49,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.706225000000003,Adyen,ACCEL,12.706225000000003
18.32,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.0458,Adyen,ACCEL,11.0458
866.67,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,13.166674999999998,Adyen,ACCEL,13.166674999999998
580.87,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.452174999999997,Adyen,ACCEL,12.452174999999997
514.51,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.286275000000003,Adyen,ACCEL,12.286275000000003
201.32,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.503300000000001,Adyen,ACCEL,11.503300000000001
898.57,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
901.89,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.141988749999996,Adyen,ACCEL,11.141988749999996
204.57,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.511425,Adyen,ACCEL,11.511425
260.45,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
42.08,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
656.54,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
781.34,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.95335,Adyen,ACCEL,12.95335
831.21,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
737.07,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.842675,Adyen,ACCEL,12.842675
894.26,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
382.2,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
352.25,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.880625000000002,Adyen,ACCEL,11.880625000000002
725.0,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,10.721874999999997,Adyen,ACCEL,10.721874999999997
728.22,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
318.75,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
971.79,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,13.429474999999996,Adyen,ACCEL,13.429474999999996
959.47,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.27874125,Adyen,ACCEL,11.27874125
901.53,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
887.66,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,13.219149999999999,Adyen,ACCEL,13.219149999999999
477.1,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
448.91,['CARD'],['VISA'],success,fail,Stripe,VISA,success,0.0,Stripe,VISA,0.0
870.93,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,13.177324999999996,Adyen,ACCEL,13.177324999999996
30.87,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
936.11,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.223261249999993,Adyen,ACCEL,11.223261249999993
58.56,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,9.13908,Adyen,ACCEL,9.13908
795.51,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
758.79,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,10.80212625,Adyen,ACCEL,10.80212625
225.88,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
609.26,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.523149999999994,Adyen,ACCEL,12.523149999999994
16.34,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
799.72,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,fail,Adyen,ACCEL,fail,10.899335,Stripe,VISA,0.0
921.94,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,11.189607500000001,Adyen,ACCEL,11.189607500000001
126.33,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,9.30003375,Adyen,ACCEL,9.30003375
619.58,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.548949999999998,Adyen,ACCEL,12.548949999999998
375.01,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
30.06,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,9.071392500000002,Adyen,ACCEL,9.071392500000002
549.67,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
278.63,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,fail,Adyen,ACCEL,fail,11.696575,Stripe,MASTERCARD,0.0
541.65,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,12.354124999999996,Adyen,ACCEL,12.354124999999996
316.0,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
524.93,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
933.05,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
402.02,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,9.954797500000002,Adyen,ACCEL,9.954797500000002
770.62,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,ACCEL,success,10.830222499999998,Adyen,ACCEL,10.830222499999998
392.64,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,fail,Adyen,ACCEL,fail,11.981600000000002,Stripe,MASTERCARD,0.0
920.76,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,1.0294370000000015,Adyen,ACCEL,11.186805
767.37,['CARD'],['MASTERCARD'],success,fail,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
268.69,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,2.6880830000000024,Adyen,ACCEL,11.671725
550.16,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,0.8163420000000023,Adyen,ACCEL,10.306630000000002
436.64,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
672.45,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,0.8866587499999987,Adyen,ACCEL,10.597068749999998
406.65,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,0.7338237500000027,Adyen,ACCEL,9.96579375
436.41,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,0.7509357500000036,Adyen,ACCEL,10.03647375
848.16,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
645.85,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
248.73,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
914.25,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
126.61,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,0.572800749999999,Adyen,ACCEL,9.300698749999997
168.66,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,2.618062000000002,Adyen,ACCEL,11.421650000000003
32.34,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
748.93,['CARD'],['VISA'],fail,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
711.31,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,0.9090032500000014,Adyen,ACCEL,10.689361250000005
321.92,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
322.13,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
783.04,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,3.0481279999999984,Adyen,ACCEL,12.957599999999996
577.46,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,0.8320394999999934,Adyen,ACCEL,10.371467499999998
385.93,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
478.53,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
924.24,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
289.94,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
643.14,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,2.9501980000000003,Adyen,ACCEL,12.60785
193.54,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,2.635477999999999,Adyen,ACCEL,11.483849999999999
811.63,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
236.67,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,0.6360852500000043,Adyen,ACCEL,9.562091250000002
162.12,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
965.32,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
842.59,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,3.0898129999999995,Adyen,ACCEL,13.106475000000003
345.92,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
197.1,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
96.63,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,2.5676409999999983,Adyen,ACCEL,11.241574999999997
194.66,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
967.91,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,3.177536999999994,Adyen,ACCEL,13.419774999999994
561.92,['CARD'],['MASTERCARD'],fail,success,Stripe,MASTERCARD,fail,0.0,Adyen,MASTERCARD,0.0
500.66,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,0.787879499999999,Adyen,ACCEL,10.1890675
429.04,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
556.12,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,success,Adyen,STAR,success,2.889284,Adyen,ACCEL,12.3903
42.84,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
471.57,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,2.830098999999997,Adyen,ACCEL,12.178924999999996
168.76,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
443.18,['CARD'],['MASTERCARD'],success,fail,Adyen,MASTERCARD,fail,0.0,Stripe,MASTERCARD,0.0
780.36,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
161.48,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
60.66,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,2.542461999999997,Adyen,ACCEL,11.151649999999997
156.87,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
908.13,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,3.1356909999999942,Adyen,ACCEL,13.270325
807.27,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,3.065089000000004,Adyen,ACCEL,13.018175000000006
607.55,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
613.0,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
682.42,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
234.65,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
218.86,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
555.51,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,0.8194182499999982,Adyen,ACCEL,10.31933625
33.98,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
657.46,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
858.13,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
731.34,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
983.36,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,1.0654320000000013,Adyen,ACCEL,11.335479999999997
45.02,['CARD'],['VISA'],success,success,Stripe,VISA,success,0.0,Stripe,VISA,0.0
918.29,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
202.65,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
398.64,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,2.7790479999999995,Adyen,ACCEL,11.996599999999997
896.53,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
54.89,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
234.09,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,2.663862999999999,Adyen,ACCEL,11.585224999999998
292.48,['CARD'],['VISA'],success,success,Adyen,VISA,success,0.0,Adyen,VISA,0.0
690.24,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,0.8968880000000006,Adyen,ACCEL,10.639319999999998
308.05,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
49.58,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
778.43,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,3.044900999999996,Adyen,ACCEL,12.946074999999997
209.57,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,2.6466990000000017,Adyen,ACCEL,11.523924999999998
680.28,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,2.976196000000005,Adyen,ACCEL,12.700700000000005
786.69,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
345.24,['CARD'],['MASTERCARD'],success,success,Stripe,MASTERCARD,success,0.0,Stripe,MASTERCARD,0.0
853.62,['CARD'],['MASTERCARD'],success,success,Adyen,MASTERCARD,success,0.0,Adyen,MASTERCARD,0.0
377.74,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,0.7172005000000006,Adyen,ACCEL,9.897132499999998
779.74,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,Adyen,STAR,success,3.0458180000000006,Adyen,ACCEL,12.949349999999999
